asset_number;asset_description;lamp_type_lupvalue;lamp_rating_w;mounting_type_lupvalue;lat;lon;location
1540146;Feature Lighting - Victoria Harbour Promenade between Enterprize Way and Cumberland Street;13;35;Pole: Multiple Fixed;-37.819128885374965;144.94348780047363;-37.819128885374965, 144.94348780047363
1543492;Feature Lighting - Australian Wharf between Webb Bridge and Collins Landing;9;;Pole: Multiple Fixed;-37.822425637121384;144.94531799093866;-37.822425637121384, 144.94531799093866
1636500;Feature Lighting - Jim Stynes Bridge;16;;Bridge Beam;-37.82271719944413;144.94777997994936;-37.82271719944413, 144.94777997994936
1544131;Feature Lighting -;13;35;Pole: Multiple Fixed;-37.823242590476546;144.94731727553238;-37.823242590476546, 144.94731727553238
1539852;Feature Lighting -;9;;Pole: Multiple Fixed;-37.81430992402853;144.94275867567293;-37.81430992402853, 144.94275867567293
1539782;Feature Lighting - Victoria Harbour;9;;Pole: Multiple Fixed;-37.814369517152635;144.94364748902288;-37.814369517152635, 144.94364748902288
1348079;Feature Lighting - Docklands;3;21;Inground;-37.82496412263665;144.9451128108286;-37.82496412263665, 144.9451128108286
1346467;Feature Lighting - Docklands;3;36;Parapet;-37.81760626360467;144.95032524728705;-37.81760626360467, 144.95032524728705
1539942;Feature Lighting - Newquay Promenade between Saint Mangos Lane and Rakaia Way;9;;Pole: Multiple Fixed;-37.81498737040312;144.94152314758162;-37.81498737040312, 144.94152314758162
1541876;Feature Lighting -;;;Pole: Multiple Fixed;-37.8240977554088;144.95225408655526;-37.8240977554088, 144.95225408655526
1487690;Feature Lighting - Docklands;;;;-37.818880531832974;144.94317684134882;-37.818880531832974, 144.94317684134882
1541287;Feature Lighting - Little Bourke Street between Russell Street and Swanston Street;13;14;Pole: Multiple Fixed;-37.811883931515794;144.96743604539643;-37.811883931515794, 144.96743604539643
1543962;Feature Lighting - Swanston Street between Bourke Street and Little Bourke Street;9;;Pole: Multiple Fixed;-37.81322292376676;144.96560454898972;-37.81322292376676, 144.96560454898972
1540848;Feature Lighting - St Kilda Road between Yarra River and Southbank Boulevard;13;150;Pole: Multiple Fixed;-37.82190208655045;144.96981304233466;-37.82190208655045, 144.96981304233466
1543003;Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade;12;;Pole: Multiple Fixed;-37.82309673077137;144.9472615088277;-37.82309673077137, 144.9472615088277
1543364;Feature Lighting - Melbourne Goods Railway;12;;Pole: Multiple Fixed;-37.81188344928606;144.9448423064419;-37.81188344928606, 144.9448423064419
1541179;Feature Lighting - Collins Street between Spencer Street and Batmans Hill Drive;13;;Pole: Multiple Fixed;-37.82002003726352;144.95046585838952;-37.82002003726352, 144.95046585838952
1539724;Feature Lighting - NewQuay Promenade between Doepel Way and Pearl River Road;13;35;Pole: Multiple Fixed;-37.8158907703529;144.9389201990975;-37.8158907703529, 144.9389201990975
1348248;Feature Lighting - Docklands;5;150;Parapet;-37.81777885206253;144.94919159679245;-37.81777885206253, 144.94919159679245
1502809;Feature Lighting - Southbank;;70;Pole: Multiple Fixed;-37.82003267571851;144.96577397748936;-37.82003267571851, 144.96577397748936
1347523;Feature Lighting - Docklands;3;36;Parapet;-37.81776071506917;144.94938169695857;-37.81776071506917, 144.94938169695857
1544779;Feature Lighting - Birrarung Marr;9;;Pole: Multiple Fixed;-37.81813976729965;144.97349579702694;-37.81813976729965, 144.97349579702694
1347438;Feature Lighting - Docklands;1;;Inground;-37.81917459846238;144.94704454528969;-37.81917459846238, 144.94704454528969
1348322;Feature Lighting - Docklands;5;70;Inground;-37.81519268751098;144.94157795670134;-37.81519268751098, 144.94157795670134
1543912;Feature Lighting - Swanston Street between Bourke Street and Little Bourke Street;9;;Pole: Multiple Fixed;-37.812870703088265;144.96544284227446;-37.812870703088265, 144.96544284227446
1541110;Feature Lighting - NewQuay Promenade between Doepel Way and Pearl River Road;2;14;Pole: Multiple Fixed;-37.815998953481646;144.93936538694;-37.815998953481646, 144.93936538694
1348193;Feature Lighting - Docklands;1;;Building Facade;-37.821090679419285;144.93279724654644;-37.821090679419285, 144.93279724654644
1544347;Feature Lighting - Enterprize Park;9;200;Pole: Multiple Fixed;-37.82040084059414;144.95952218767894;-37.82040084059414, 144.95952218767894
1543830;Feature Lighting - Lincoln Square;9;;Pole: Multiple Fixed;-37.80231275806263;144.9631699919456;-37.80231275806263, 144.9631699919456
1543811;Feature Lighting - Intersection of Lonsdale Street and Russell Street;13;14;Pole: Multiple Fixed;-37.81072481859525;144.96729254720267;-37.81072481859525, 144.96729254720267
1542532;Feature Lighting - Birrarung Marr;9;;Pole: Multiple Fixed;-37.81926142074433;144.97442878234085;-37.81926142074433, 144.97442878234085
1540635;Feature Lighting - Victoria Harbour Promenade between Harbour Esplanade and Enterprize Way;1;50;Pole: Multiple Fixed;-37.81852215896733;144.94417602202756;-37.81852215896733, 144.94417602202756
1542495;Feature Lighting - Birrarung Marr;9;;Pole: Multiple Fixed;-37.81943660586044;144.9746464261549;-37.81943660586044, 144.9746464261549
1539568;Feature Lighting - Saint Mangos Lane between Caravel Lane and Newquay Promenade;9;;Pole: Multiple Fixed;-37.8148011567946;144.94170178010987;-37.8148011567946, 144.94170178010987
1487747;Feature Lighting - Docklands;;;;-37.814262231143644;144.94347899197885;-37.814262231143644, 144.94347899197885
1502951;Feature Lighting - Northbank;;;;-37.819370835383;144.9642139809756;-37.819370835383, 144.9642139809756
1542442;Feature Lighting -;13;35;Pole: Multiple Fixed;-37.823972373320316;144.94736671941047;-37.823972373320316, 144.94736671941047
1542041;Feature Lighting - Birrarung Marr;13;35;Pole: Multiple Fixed;-37.820210150648336;144.97505888342496;-37.820210150648336, 144.97505888342496
1636559;Feature Lighting - Jim Stynes Bridge;16;;Bridge Beam;-37.82316663568804;144.94829032714833;-37.82316663568804, 144.94829032714833
1347905;Feature Lighting - Docklands;5;70;Inground;-37.82349660967336;144.94311816335417;-37.82349660967336, 144.94311816335417
1539550;Feature Lighting - River Esplanade between Webb Bridge and Swinging Basin Lane;10;14;Pole: Multiple Fixed;-37.82459585551001;144.94551178942055;-37.82459585551001, 144.94551178942055
1348283;Feature Lighting - Docklands;1;;Canopy;-37.81739381016765;144.9519932755834;-37.81739381016765, 144.9519932755834
1543831;Feature Lighting - Arglye Square;9;;Pole: Multiple Fixed;-37.80237421756926;144.96616601942765;-37.80237421756926, 144.96616601942765
1540907;Feature Lighting -;9;8;Pole: Multiple Fixed;-37.823947585436194;144.94741737839752;-37.823947585436194, 144.94741737839752
1346391;Feature Lighting - Docklands;;;;-37.818388986934075;144.9444985491761;-37.818388986934075, 144.9444985491761
1541733;Feature Lighting -;13;35;Pole: Multiple Fixed;-37.82367884458073;144.94736753266633;-37.82367884458073, 144.94736753266633
1347761;Feature Lighting - Docklands;5;35;Inground;-37.81512718016895;144.9410866915605;-37.81512718016895, 144.9410866915605
1542312;Feature Lighting - Swanston Street between Little Lonsdale Street and La Trobe Street;9;;Pole: Multiple Fixed;-37.810194269202825;144.9642173329199;-37.810194269202825, 144.9642173329199
1541027;Feature Lighting - Intersection of Bourke Street and Wurundjeri Way;9;;Pole: Multiple Fixed;-37.818062734984395;144.95064005253087;-37.818062734984395, 144.95064005253087
1542288;Feature Lighting - Birrarung Marr;9;;Pole: Multiple Fixed;-37.81863798132176;144.97393573812815;-37.81863798132176, 144.97393573812815
1541437;Feature Lighting - Docklands Park;13;14;Pole: Multiple Fixed;-37.82023133841708;144.9463337659675;-37.82023133841708, 144.9463337659675
1544586;Feature Lighting - Newquay Promenade between Harbour Esplanade and Palmyra Way;9;25;Building Eve;-37.81415336691652;144.94368106124944;-37.81415336691652, 144.94368106124944
1543380;Feature Lighting - Northbank between Banana Alley and Southbank Pedestrian Bridge;2;14;Pole: Multiple Fixed;-37.81962930903993;144.9633707609978;-37.81962930903993, 144.9633707609978
1503013;Feature Lighting - Southbank;;70;Guy Wire (Catenary);-37.82104976298679;144.96173158588863;-37.82104976298679, 144.96173158588863
1540470;Feature Lighting - Victoria Harbour;1;50;Pole: Multiple Fixed;-37.81529456695423;144.94431816263648;-37.81529456695423, 144.94431816263648
1544811;Feature Lighting - Riverside Quay Reserve;9;;Pole: Multiple Fixed;-37.82063283120313;144.96401014785283;-37.82063283120313, 144.96401014785283
1541502;Feature Lighting - Queensbridge Square between Queens Bridge Street and Southbank Boulevard;13;14;Pole: Multiple Fixed;-37.82149518000037;144.9615767598022;-37.82149518000037, 144.9615767598022
1543614;Feature Lighting - Australian Wharf between Webb Bridge and Collins Landing;9;;Pole: Multiple Fixed;-37.82263097293599;144.9464260747222;-37.82263097293599, 144.9464260747222
1540147;Feature Lighting - Victoria Harbour Promenade between Enterprize Way and Cumberland Street;13;35;Pole: Multiple Fixed;-37.81912871679906;144.94347814899413;-37.81912871679906, 144.94347814899413
1348440;Feature Lighting - Docklands;1;35;Inground;-37.82380835710078;144.9477408954155;-37.82380835710078, 144.9477408954155
1348303;Feature Lighting - Docklands;5;35;Inground;-37.814876453538716;144.94103089639165;-37.814876453538716, 144.94103089639165
1540575;Feature Lighting - Harbour Esplanade between Bourke Street and La Trobe Street;13;35;Pole: Multiple Fixed;-37.817265965894606;144.94531937461588;-37.817265965894606, 144.94531937461588
1347375;Feature Lighting - Docklands;3;36;Parapet;-37.81760482723432;144.94909954694768;-37.81760482723432, 144.94909954694768
1539163;Feature Lighting -;9;10;Pole: Multiple Fixed;-37.82350745256738;144.94321163478662;-37.82350745256738, 144.94321163478662
1347325;Feature Lighting - Docklands;5;35;Inground;-37.82397427010111;144.9476740979473;-37.82397427010111, 144.9476740979473
1348059;Feature Lighting - Docklands;1;20;Tree;-37.81349105433192;144.9411690548164;-37.81349105433192, 144.9411690548164
1542739;Feature Lighting -;12;;Pole: Multiple Fixed;-37.823473508247595;144.94728031326906;-37.823473508247595, 144.94728031326906
1539637;Feature Lighting - Merchant Street between Bourke Street and Victoria Harbour Promenade;9;;Pole: Multiple Fixed;-37.819253133451866;144.94333167068174;-37.819253133451866, 144.94333167068174
1540112;Feature Lighting - Collins Street between Spencer Street and Batmans Hill Drive;13;70;Pole: Multiple Fixed;-37.81951704393123;144.9522272621733;-37.81951704393123, 144.9522272621733
1542195;Feature Lighting - Birrarung Marr;9;;Pole: Multiple Fixed;-37.818175287781685;144.9734560908298;-37.818175287781685, 144.9734560908298
1543933;Feature Lighting - City Square;13;14;Pole: Multiple Fixed;-37.815542328712965;144.96709942816094;-37.815542328712965, 144.96709942816094
1543000;Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade;12;;Pole: Multiple Fixed;-37.82313170272895;144.94727143179549;-37.82313170272895, 144.94727143179549
1541362;Feature Lighting - Heffernan Lane between Lonsdale Street and Little Bourke Street;9;;Pole: Multiple Fixed;-37.811483357450065;144.96657520116568;-37.811483357450065, 144.96657520116568
1540655;Feature Lighting - Little Bourke Street between Exhibition Street and Russell Street;9;;Pole: Multiple Fixed;-37.81130891952245;144.96945484277586;-37.81130891952245, 144.96945484277586
1542486;Feature Lighting - Birrarung Marr;9;;Pole: Multiple Fixed;-37.81934526857728;144.97456535748825;-37.81934526857728, 144.97456535748825
1544020;Feature Lighting - Saint Mangos Lane between Caravel Lane and Newquay Promenade;13;70;Pole: Multiple Fixed;-37.81454652723621;144.94165262315585;-37.81454652723621, 144.94165262315585
1348042;Feature Lighting - Docklands;5;70;Inground;-37.823963315264834;144.94363857785157;-37.823963315264834, 144.94363857785157
1540294;Feature Lighting - Intersection of Flinders Street and Queens Bridge;13;70;Pole: Multiple Fixed;-37.81960417682202;144.96087938543505;-37.81960417682202, 144.96087938543505
1540686;Feature Lighting - Lower Promenade;9;;Pole: Multiple Fixed;-37.819738720330356;144.96734753248953;-37.819738720330356, 144.96734753248953
1542898;Feature Lighting - Webb Bridge between North Wharf Road and River Esplanade;12;;Pole: Multiple Fixed;-37.82379062341658;144.94736275831576;-37.82379062341658, 144.94736275831576
1543793;Feature Lighting - Birrarung Marr;9;;Pole: Multiple Fixed;-37.818709088551394;144.97392745642705;-37.818709088551394, 144.97392745642705
1539449;Feature Lighting - Intersection of Lorimer Street and Westgate Freeway;13;70;Pole: Multiple Fixed;-37.82516230028193;144.94688929323252;-37.82516230028193, 144.94688929323252
1541503;Feature Lighting - Queensbridge Square between Queens Bridge Street and Southbank Boulevard;13;14;Pole: Multiple Fixed;-37.82151107063556;144.961567372061;-37.82151107063556, 144.961567372061
1541468;Feature Lighting -;;;Pole: Multiple Fixed;-37.82324289136158;144.95185604498027;-37.82324289136158, 144.95185604498027
1347209;Feature Lighting - Docklands;4;150;Bridge Beam;-37.821117656627955;144.9547445445368;-37.821117656627955, 144.9547445445368
1542864;Feature Lighting -;12;;Pole: Multiple Fixed;-37.82382057405191;144.94721777172373;-37.82382057405191, 144.94721777172373
1347014;Feature Lighting - Docklands;1;;Bridge Beam;-37.81427213800448;144.94788169811073;-37.81427213800448, 144.94788169811073
1543501;Feature Lighting - Australian Wharf between Webb Bridge and Collins Landing;9;;Pole: Multiple Fixed;-37.82244283486078;144.9453075310492;-37.82244283486078, 144.9453075310492
1540614;Feature Lighting - Collins Street between Spencer Street and Batmans Hill Drive;13;70;Pole: Multiple Fixed;-37.81989995890477;144.9509119463098;-37.81989995890477, 144.9509119463098
1540719;Feature Lighting - Flinders Walk between Southbank Pedestrian Bridge and Swanston Street;1;14;Pole: Multiple Fixed;-37.818789494318395;144.96765598653613;-37.818789494318395, 144.96765598653613
1636524;Feature Lighting - Jim Stynes Bridge;16;;Bridge Beam;-37.82312295599667;144.94819776929447;-37.82312295599667, 144.94819776929447
1540659;Feature Lighting - Lower Promenade;9;;Pole: Multiple Fixed;-37.81970693844359;144.9678437411612;-37.81970693844359, 144.9678437411612
1539325;Feature Lighting - Victoria Harbour;9;;Pole: Multiple Fixed;-37.81499873698472;144.94199811538647;-37.81499873698472, 144.94199811538647
1539851;Feature Lighting - Victoria Harbour;9;;Pole: Multiple Fixed;-37.81463300948299;144.94295554049933;-37.81463300948299, 144.94295554049933
1542459;Feature Lighting - Birrarung Marr;9;;Pole: Multiple Fixed;-37.818938401979594;144.97420423584526;-37.818938401979594, 144.97420423584526
1541124;Feature Lighting - Victoria Harbour;2;14;Pole: Multiple Fixed;-37.81589830560238;144.9395933746972;-37.81589830560238, 144.9395933746972
1347522;Feature Lighting - Docklands;1;4;Fender;-37.814451495768026;144.94343690429207;-37.814451495768026, 144.94343690429207
1540732;Feature Lighting - Northbank between Banana Alley and Southbank Pedestrian Bridge;1;14;Pole: Multiple Fixed;-37.819097782287095;144.96555179355755;-37.819097782287095, 144.96555179355755
1502926;Feature Lighting - Southbank Pedestrian Bridge;;;Inground;-37.81950009900018;144.96517525795832;-37.81950009900018, 144.96517525795832
1487770;Feature Lighting - Docklands;;;;-37.81577568492306;144.93952255655074;-37.81577568492306, 144.93952255655074
1347686;Feature Lighting - Docklands;3;18;Wall;-37.82237180277995;144.95128209139162;-37.82237180277995, 144.95128209139162
1541342;Feature Lighting - Little Bourke Street between Russell Street and Swanston Street;13;14;Pole: Multiple Fixed;-37.81250268280998;144.96540293095867;-37.81250268280998, 144.96540293095867
1542883;Feature Lighting -;12;;Pole: Multiple Fixed;-37.82364269770906;144.94727744110585;-37.82364269770906, 144.94727744110585
